,,osmid,name,highway,maxspeed,oneway,length,geometry,hour_of_day,speed_kph_mean,speed_kph_stddev,est_width
3573516691,30320243,318138835,Lepsiusstraße,tertiary,50,False,70.971,"LINESTRING (13.3177731 52.4611936, 13.3183018 52.4617446)",9,29.356,11.186,
30348981,26848591,110149631,Pacelliallee,tertiary,50,True,160.92000000000002,"LINESTRING (13.2895701 52.4686494, 13.2897337 52.4699311, 13.2897368 52.4699675, 13.2897722 52.4700908)",9,30.637,15.886,
30349115,26739122,29490504,Clayallee,secondary,50,True,289.72299999999996,"LINESTRING (13.2782816 52.4659851, 13.2783642 52.4661859, 13.278418 52.4664666, 13.2784335 52.4667981, 13.2784444 52.4671084, 13.2785083 52.4685818)",7,51.143,5.683,
30349245,30349246,4756603,Schützallee,residential,30,False,112.549,"LINESTRING (13.2578528 52.4410599, 13.2594487 52.4413394)",8,35.864,5.433,
30349246,30349241,4756603,Schützallee,residential,30,False,157.711,"LINESTRING (13.2594487 52.4413394, 13.2616854 52.4417302)",8,20.658,9.945,
30349289,59703190,70367897,Sundgauer Straße,tertiary,,False,69.473,"LINESTRING (13.2704132 52.4398903, 13.2703039 52.4402088, 13.2702394 52.4405056)",8,41.401,5.847,
59703190,26925646,70367897,Sundgauer Straße,tertiary,,False,204.053,"LINESTRING (13.2702394 52.4405056, 13.2702204 52.4406738, 13.270214 52.4407307, 13.2701895 52.4409474, 13.270185 52.4411398, 13.2701593 52.4422271, 13.2701586 52.442255, 13.2701566 52.4423395)",8,36.543,11.505,
30409444,26905929,191989791,Potsdamer Straße,primary,50,True,106.06799999999998,"LINESTRING (13.2492786 52.434656, 13.2497832 52.4347277, 13.2500312 52.4347645, 13.2504527 52.434827, 13.2505638 52.4348435, 13.2508 52.4348786)",8,22.369,15.516,
30427952,26682531,110149633,Mierendorffplatz,tertiary,50,True,10.188,"LINESTRING (13.3059955 52.5257657, 13.3059919 52.5256741)",9,30.745,10.675,
30427952,198960349,25219769,Mierendorffplatz,secondary,50,True,43.783,"LINESTRING (13.3059955 52.5257657, 13.3058059 52.5257564, 13.3055969 52.5257462, 13.3053585 52.5257062)",9,40.333,8.65,
198960349,198960345,19183059,Mierendorffplatz,secondary,50,False,27.951999999999998,"LINESTRING (13.3053585 52.5257062, 13.3052426 52.5257085, 13.3051261 52.5257032, 13.3049462 52.5256951)",7,45.511,8.6,
198960349,26682531,19183061,Mierendorffplatz,secondary,50,True,43.226,"LINESTRING (13.3053585 52.5257062, 13.3055786 52.5256776, 13.3057219 52.5256702, 13.3058087 52.5256715, 13.3059919 52.5256741)",9,15.741,13.942,
30429499,1821788586,46138147,Grabbeallee,primary,50,True,15.461,"LINESTRING (13.3981602 52.5711177, 13.3982038 52.5709812)",7,27.234,7.476,
30429509,30429514,240050561,Heinrich-Mann-Platz,secondary,50,True,81.861,"LINESTRING (13.3933826 52.5734641, 13.3932106 52.5735083, 13.3930233 52.5735253, 13.3927745 52.5735147, 13.3926584 52.5734944, 13.3925422 52.5734652, 13.3924 52.5734055, 13.3922855 52.5733321)",8,30.974,7.419,
30429515,30429680,4764174,Hermann-Hesse-Straße,secondary,50,False,220.007,"LINESTRING (13.3896478 52.5743185, 13.3899226 52.574436, 13.3899939 52.5744673, 13.3902911 52.5745965, 13.3922882 52.575476)",9,31.542,14.985,
30429515,30429516,35573956,Hermann-Hesse-Straße,secondary,50,False,10.078,"LINESTRING (13.3896478 52.5743185, 13.389609 52.5743012, 13.3895289 52.5742638)",8,28.496,13.927,
30429680,30429515,4764174,Hermann-Hesse-Straße,secondary,50,False,220.00699999999998,"LINESTRING (13.3922882 52.575476, 13.3902911 52.5745965, 13.3899939 52.5744673, 13.3899226 52.574436, 13.3896478 52.5743185)",8,36.655,11.447,
30429680,30429697,4764201,Homeyerstraße,residential,30,True,83.964,"LINESTRING (13.3922882 52.575476, 13.3925985 52.5753406, 13.3933185 52.5750542)",8,33.52,5.042,
30429516,1146870139,4764173,Heinrich-Mann-Straße,secondary,50,True,109.979,"LINESTRING (13.3895289 52.5742638, 13.3907835 52.5737793, 13.3909015 52.5737324)",8,34.484,3.507,
30429516,30429515,35573956,Hermann-Hesse-Straße,secondary,50,False,10.078,"LINESTRING (13.3895289 52.5742638, 13.389609 52.5743012, 13.3896478 52.5743185)",8,45.643,11.873,
1146870139,30429517,4764173,Heinrich-Mann-Straße,secondary,50,True,103.124,"LINESTRING (13.3909015 52.5737324, 13.3921964 52.5732417)",7,37.352,5.715,
30429517,30429522,217342728,Heinrich-Mann-Platz,secondary,50,True,83.152,"LINESTRING (13.3921964 52.5732417, 13.3921372 52.5731404, 13.3921264 52.5730715, 13.3921205 52.5730025, 13.3921311 52.572914, 13.3921695 52.5728235, 13.3922314 52.572757, 13.3922957 52.5726995, 13.39239 52.5726325, 13.3925012 52.5725798)",8,31.236,4.165,
30429522,30429525,217342728,Heinrich-Mann-Platz,secondary,50,True,83.77100000000002,"LINESTRING (13.3925012 52.5725798, 13.3926321 52.5725414, 13.3927937 52.5725178, 13.3930324 52.5725134, 13.3932402 52.5725456, 13.3934027 52.5725965, 13.3935157 52.5726582, 13.3936067 52.5727229)",9,33.244,4.283,
30429536,30429534,4764178,Leonhard-Frank-Straße,residential,30,False,250.04199999999997,"LINESTRING (13.391006 52.5710889, 13.3897207 52.5702288, 13.3891723 52.5698588, 13.3888615 52.5696559, 13.3887012 52.5695428, 13.3885155 52.5694262)",8,30.003,5.396,
30429538,1821788586,184590382,Heinrich-Mann-Straße,secondary,50,True,59.163000000000004,"LINESTRING (13.3974671 52.5712682, 13.3979588 52.5710854, 13.3980017 52.5710672, 13.3980315 52.5710545, 13.3982038 52.5709812)",9,12.867,13.685,
276686259,30429540,218160233,Wollankstraße,secondary,50,False,55.407,"LINESTRING (13.3968346 52.5666632, 13.3973693 52.5670409)",8,41.868,6.759,
276686259,1847396278,218160233,Wollankstraße,secondary,50,False,88.652,"LINESTRING (13.3968346 52.5666632, 13.3966077 52.5665062, 13.3961207 52.5661691, 13.3960827 52.5661429, 13.395969 52.5660642)",8,19.184,18.396,
30429541,1821788428,4764162,Schönholzer Straße,primary,30,True,38.534,"LINESTRING (13.4008747 52.569486, 13.4010824 52.5693769, 13.4011286 52.5693523, 13.4012539 52.5692856, 13.4013048 52.5692585)",8,18.616,13.476,
1821788428,430813160,4764161,Breite Straße,primary,30,True,24.503,"LINESTRING (13.4013048 52.5692585, 13.4013731 52.5692294, 13.4014692 52.569197, 13.4015591 52.569175, 13.4016293 52.5691644)",8,35.388,9.165,
1821788428,1849718416,69144322,Wollankstraße,secondary,50,False,55.223,"LINESTRING (13.4013048 52.5692585, 13.401261 52.5692344, 13.4012096 52.569219, 13.4011425 52.5692128, 13.4010763 52.5692085, 13.4008812 52.5692067, 13.4006919 52.5691928, 13.400516 52.5691683)",9,35.768,9.694,
1821788428,1821788436,175585611,Wollankstraße,secondary_link,50,False,6.909,"LINESTRING (13.4013048 52.5692585, 13.4013239 52.5692746, 13.4013489 52.5692957, 13.4013646 52.5693089)",7,23.924,6.516,
30429681,4519611138,4764174,Hermann-Hesse-Straße,secondary,50,False,5.122,"LINESTRING (13.3928117 52.57578, 13.392763 52.5757447)",9,29.96,14.359,
4519611138,30429680,4764174,Hermann-Hesse-Straße,secondary,50,False,43.878,"LINESTRING (13.392763 52.5757447, 13.392736 52.5757263, 13.3926149 52.575651, 13.3922882 52.575476)",9,32.82,11.977,
30429689,268265033,22965364,Pastor-Niemöller-Platz,secondary,50,True,58.580999999999996,"LINESTRING (13.3973357 52.5799201, 13.3973096 52.5798788, 13.3972903 52.5798313, 13.3972743 52.5797875, 13.3972698 52.5797434, 13.3972745 52.5797027, 13.3972985 52.5796307, 13.3973164 52.5795981, 13.3973356 52.5795714, 13.3974026 52.5795082, 13.3974722 52.5794623, 13.3975108 52.5794448)",7,16.939,6.444,
268265033,30429683,82454675,Pastor-Niemöller-Platz,secondary,50,True,15.852,"LINESTRING (13.3975108 52.5794448, 13.397616 52.5794108, 13.3977206 52.5793811)",8,17.113,12.895,
30429694,30429695,450221283,Grabbeallee,primary,50,True,139.68,"LINESTRING (13.3989817 52.573384, 13.3988949 52.573113, 13.3985583 52.5721545)",7,29.032,19.819,
30429695,30429499,450221283,Grabbeallee,primary,50,True,118.71600000000001,"LINESTRING (13.3985583 52.5721545, 13.3985048 52.5719825, 13.3984455 52.5718138, 13.3983818 52.5717157, 13.3983656 52.5716908, 13.3982687 52.5714703, 13.3981919 52.5712672, 13.39818 52.5712325, 13.3981654 52.5711899, 13.3981602 52.5711177)",8,20.356,15.443,
30429698,30429515,4764169,Heinrich-Mann-Straße,secondary,50,True,106.541,"LINESTRING (13.3909957 52.5738215, 13.3896478 52.5743185)",9,16.704,9.712,
30431688,268204442,450221287,Hermann-Hesse-Straße,primary,50,False,9.905,"LINESTRING (13.4006717 52.5804233, 13.4005269 52.5804094)",9,40.701,8.028,
268204442,30561518,297138724,Hermann-Hesse-Straße,primary,50,False,18.131,"LINESTRING (13.4005269 52.5804094, 13.4002624 52.5803819)",8,42.979,6.878,
268204442,30431688,450221287,Hermann-Hesse-Straße,primary,50,False,9.905,"LINESTRING (13.4005269 52.5804094, 13.4006717 52.5804233)",8,36.08,15.85,
30431693,30557415,36993378,Blankenburger Straße,secondary,50,False,132.314,"LINESTRING (13.4042187 52.5814828, 13.4044615 52.5815063, 13.4045453 52.5815144, 13.4052449 52.5815821, 13.4053808 52.5815952, 13.4056289 52.5816226, 13.406151 52.5816758)",7,28.969,8.456,
30431696,30559360,37031343,Dietzgenstraße,primary,50,False,98.099,"LINESTRING (13.4034641 52.5829488, 13.4034421 52.5829892, 13.4033253 52.5832031, 13.4032578 52.5833416, 13.4032027 52.5834547, 13.4031321 52.5836293, 13.4030699 52.5837972)",7,34.227,14.664,
30432014,30432013,4764795,Friedrich-Engels-Straße,secondary,50,True,104.99600000000001,"LINESTRING (13.3916823 52.5829669, 13.3917959 52.582851, 13.3920051 52.5826323, 13.3923029 52.5823203, 13.3924884 52.5821603)",9,43.159,8.241,
30432015,30432016,24930947,Friedrich-Engels-Straße,secondary,50,False,66.845,"LINESTRING (13.3910061 52.5837958, 13.3906769 52.5843627)",7,43.666,10.657,
30432015,30432014,4764795,Friedrich-Engels-Straße,secondary,50,True,104.40799999999999,"LINESTRING (13.3910061 52.5837958, 13.3910032 52.5837728, 13.3909953 52.5837096, 13.3913049 52.5833437, 13.3916823 52.5829669)",9,44.873,7.12,
30432016,30432015,24930947,Friedrich-Engels-Straße,secondary,50,False,66.845,"LINESTRING (13.3906769 52.5843627, 13.3910061 52.5837958)",8,44.158,6.275,
30432016,30432017,24930947,Friedrich-Engels-Straße,secondary,50,False,106.191,"LINESTRING (13.3906769 52.5843627, 13.3903827 52.584885, 13.3902718 52.5850818, 13.3902351 52.585147, 13.3901672 52.5852661)",7,46.114,12.11,
30432017,30432018,24930947,Friedrich-Engels-Straße,secondary,50,False,100.729,"LINESTRING (13.3901672 52.5852661, 13.3896865 52.5861236)",7,45.153,15.385,
30432017,30432016,24930947,Friedrich-Engels-Straße,secondary,50,False,106.191,"LINESTRING (13.3901672 52.5852661, 13.3902351 52.585147, 13.3902718 52.5850818, 13.3903827 52.584885, 13.3906769 52.5843627)",8,46.746,4.957,
30432018,30432017,24930947,Friedrich-Engels-Straße,secondary,50,False,100.729,"LINESTRING (13.3896865 52.5861236, 13.3901672 52.5852661)",8,48.474,4.719,
30432018,320219248,195396731,Friedrich-Engels-Straße,secondary,50,False,92.613,"LINESTRING (13.3896865 52.5861236, 13.3892368 52.5869104)",8,51.352,11.104,
320219248,30432018,195396731,Friedrich-Engels-Straße,secondary,50,False,92.613,"LINESTRING (13.3892368 52.5869104, 13.3896865 52.5861236)",8,47.5,8.112,
30432024,429696379,153750715,Friedrich-Engels-Straße,secondary,10,False,39.42,"LINESTRING (13.3852786 52.5909627, 13.3848411 52.5911973)",8,28.993,9.153,
429696379,30432024,153750715,Friedrich-Engels-Straße,secondary,10,False,39.42,"LINESTRING (13.3848411 52.5911973, 13.3852786 52.5909627)",9,31.024,5.802,
30432027,30432015,4764835,Platanenstraße,residential,30,False,178.59799999999998,"LINESTRING (13.3884199 52.5834738, 13.3908683 52.5837592, 13.3909891 52.5837913, 13.3910061 52.5837958)",9,22.807,5.41,
30432032,1146893864,99152815,Zingergraben,residential,,False,16.827,"LINESTRING (13.385162 52.5830624, 13.3854021 52.5831026)",9,32.117,9.022,
1146893864,30432027,195386065,Platanenstraße,residential,,False,208.027,"LINESTRING (13.3854021 52.5831026, 13.3884199 52.5834738)",9,36.868,5.827,
30432053,30432054,4764839,Platanenstraße,residential,30,False,73.22,"LINESTRING (13.3815369 52.5818262, 13.3816646 52.5818632, 13.3824859 52.5821438)",9,33.108,7.897,
30432054,30432032,4764845,Platanenstraße,residential,,False,207.665,"LINESTRING (13.3824859 52.5821438, 13.385162 52.5830624)",8,39.648,7.985,
30432061,30432060,4764802,Friesenstraße,residential,30,False,76.845,"LINESTRING (13.3769416 52.5807353, 13.3769921 52.5807275, 13.3780438 52.5805649)",9,36.051,4.889,
30432074,471605169,305423067,Friedrich-Engels-Straße,secondary,50,True,151.53699999999998,"LINESTRING (13.3939484 52.5814615, 13.3942829 52.581309, 13.3944834 52.5812156, 13.3955661 52.5807152, 13.3957326 52.5806358)",8,36.737,8.963,
471605169,30429689,305423067,Friedrich-Engels-Straße,secondary,50,True,134.41,"LINESTRING (13.3957326 52.5806358, 13.3961982 52.5804273, 13.3967668 52.5801727, 13.3971271 52.5800114, 13.3973357 52.5799201)",9,24.004,9.348,
30432076,4366965334,200128494,Germanenstraße,secondary,50,False,87.473,"LINESTRING (13.3750768 52.5819466, 13.3753297 52.5816475, 13.3755492 52.5812173)",9,44.984,4.833,
30432076,30432093,200128494,Germanenstraße,secondary,50,False,143.38899999999998,"LINESTRING (13.3750768 52.5819466, 13.374743 52.5824238, 13.374713 52.5825219, 13.3746977 52.5825773, 13.3746924 52.5825967, 13.3746132 52.5828566, 13.3745911 52.5829441, 13.3745619 52.5830427, 13.3745202 52.5831828)",8,41.551,10.119,
4366965334,1836751363,200128494,Germanenstraße,secondary,50,False,19.49,"LINESTRING (13.3755492 52.5812173, 13.3756275 52.5810486)",9,41.59,9.591,
4366965334,30432076,200128494,Germanenstraße,secondary,50,False,87.473,"LINESTRING (13.3755492 52.5812173, 13.3753297 52.5816475, 13.3750768 52.5819466)",8,46.465,8.492,
30432093,30432076,200128494,Germanenstraße,secondary,50,False,143.38899999999998,"LINESTRING (13.3745202 52.5831828, 13.3745619 52.5830427, 13.3745911 52.5829441, 13.3746132 52.5828566, 13.3746924 52.5825967, 13.3746977 52.5825773, 13.374713 52.5825219, 13.374743 52.5824238, 13.3750768 52.5819466)",9,39.745,7.328,
30432093,30432097,200128494,Germanenstraße,secondary,50,False,121.536,"LINESTRING (13.3745202 52.5831828, 13.3744508 52.5834409, 13.3744736 52.583581, 13.3745894 52.5842681)",7,40.374,8.983,
30432097,30432093,200128494,Germanenstraße,secondary,50,False,121.536,"LINESTRING (13.3745894 52.5842681, 13.3744736 52.583581, 13.3744508 52.5834409, 13.3745202 52.5831828)",9,39.521,5.96,
30432098,30432100,175631760,Schönholzer Weg,secondary,50,False,121.924,"LINESTRING (13.3744928 52.5856919, 13.3741935 52.5867732)",7,35.694,7.144,
30432098,30432099,175631760,Schönholzer Weg,secondary,50,False,40.233000000000004,"LINESTRING (13.3744928 52.5856919, 13.3745318 52.5855354, 13.3745866 52.5853346)",9,35.869,8.338,
30432100,30432098,175631760,Schönholzer Weg,secondary,50,False,121.924,"LINESTRING (13.3741935 52.5867732, 13.3744928 52.5856919)",9,35.303,4.27,
30432099,30432098,175631760,Schönholzer Weg,secondary,50,False,40.233000000000004,"LINESTRING (13.3745866 52.5853346, 13.3745318 52.5855354, 13.3744928 52.5856919)",7,38.25,11.285,
30432110,704047916,200128494,Germanenstraße,secondary,50,False,88.946,"LINESTRING (13.3763206 52.5783333, 13.3763563 52.5782621, 13.3764711 52.5781018, 13.3768926 52.5777265, 13.3769855 52.5776485)",8,33.742,17.621,
704047916,30432110,200128494,Germanenstraße,secondary,50,False,88.946,"LINESTRING (13.3769855 52.5776485, 13.3768926 52.5777265, 13.3764711 52.5781018, 13.3763563 52.5782621, 13.3763206 52.5783333)",7,43.083,8.992,
30432114,30432125,34570444,Hauptstraße,secondary,30,False,79.348,"LINESTRING (13.3658029 52.5842324, 13.3663153 52.5848745)",9,34.184,9.974,
30432114,350470937,34570444,Hauptstraße,secondary,30,False,43.263,"LINESTRING (13.3658029 52.5842324, 13.3657318 52.5841397, 13.3656512 52.5840347, 13.3655315 52.58388)",9,42.644,8.273,
350470937,872607067,73671301,Kopenhagener Straße,secondary,50,False,49.246,"LINESTRING (13.3655315 52.58388, 13.3652527 52.5834708)",9,43.15,6.578,
350470937,30432114,34570444,Hauptstraße,secondary,30,False,43.263,"LINESTRING (13.3655315 52.58388, 13.3656512 52.5840347, 13.3657318 52.5841397, 13.3658029 52.5842324)",7,35.276,8.317,
30432267,429549759,85786065,Kastanienallee,tertiary,50,False,67.946,"LINESTRING (13.3763866 52.5909471, 13.3773907 52.5909831)",8,42.763,7.98,
429549759,30432675,85786065,Kastanienallee,tertiary,50,False,69.49,"LINESTRING (13.3773907 52.5909831, 13.3784181 52.5910145)",8,47.335,6.594,
30432282,1113925152,85786065,Kastanienallee,tertiary,50,False,156.44,"LINESTRING (13.379632 52.5910418, 13.3800163 52.5910551, 13.3800612 52.5910567, 13.3806031 52.5910755, 13.3810768 52.591092, 13.3819441 52.5911222)",8,49.282,5.679,
30432561,30432565,167162655,Uhlandstraße,residential,30,False,187.588,"LINESTRING (13.3650803 52.5900822, 13.365368 52.5907738, 13.3657607 52.5917178)",9,34.477,6.818,
30432565,30432561,167162655,Uhlandstraße,residential,30,False,187.588,"LINESTRING (13.3657607 52.5917178, 13.365368 52.5907738, 13.3650803 52.5900822)",8,26.85,5.009,
30432563,30432561,40817795,Lessingstraße,tertiary,50,False,136.26,"LINESTRING (13.3670922 52.5901701, 13.3657973 52.5901121, 13.3656623 52.5901065, 13.3650803 52.5900822)",8,33.722,5.315,
30432566,30432567,35149993,Buchhorster Straße,residential,30,False,50.198,"LINESTRING (13.3675739 52.5913858, 13.368289 52.591263)",8,37.699,6.661,
30432569,30432563,40817795,Lessingstraße,tertiary,50,False,104.125,"LINESTRING (13.3684869 52.5897714, 13.3670922 52.5901701)",9,40.63,6.029,
30432643,30432704,4765110,Wilhelmsruher Damm,secondary,50,False,114.762,"LINESTRING (13.3754853 52.5971833, 13.375387 52.5971778, 13.3753664 52.5971789, 13.3752711 52.5971936, 13.3751912 52.597215, 13.3750931 52.597246, 13.3746284 52.5974076, 13.3739802 52.5976344)",8,33.577,5.741,
30432704,388579731,36957609,Wilhelmsruher Damm,secondary,50,False,90.797,"LINESTRING (13.3739802 52.5976344, 13.3726412 52.5975618)",8,41.743,4.86,
30432704,30432643,4765110,Wilhelmsruher Damm,secondary,50,False,114.762,"LINESTRING (13.3739802 52.5976344, 13.3746284 52.5974076, 13.3750931 52.597246, 13.3751912 52.597215, 13.3752711 52.5971936, 13.3753664 52.5971789, 13.375387 52.5971778, 13.3754853 52.5971833)",7,15.198,10.696,
30432704,30433657,4765339,Quickborner Straße,unclassified,50,True,246.145,"LINESTRING (13.3739802 52.5976344, 13.3737601 52.5977953, 13.3729858 52.5984752, 13.3727322 52.5986961, 13.3719831 52.5993463, 13.3718395 52.599421)",8,32.389,5.426,
30432675,429549893,85786065,Kastanienallee,tertiary,50,False,66.213,"LINESTRING (13.3784181 52.5910145, 13.3793977 52.5910352)",8,47.758,8.17,
429549893,30432282,85786065,Kastanienallee,tertiary,50,False,15.844,"LINESTRING (13.3793977 52.5910352, 13.379632 52.5910418)",8,48.069,7.358,
388579731,30432704,36957609,Wilhelmsruher Damm,secondary,50,False,90.797,"LINESTRING (13.3726412 52.5975618, 13.3739802 52.5976344)",7,38.224,10.934,
30433657,30432705,4765342,Uhlandstraße,unclassified,50,False,275.72700000000003,"LINESTRING (13.3718395 52.599421, 13.3714451 52.5990821, 13.3694981 52.5973897)",8,25.612,7.179,
30432705,297934473,4765343,Uhlandstraße,residential,30,False,112.143,"LINESTRING (13.3694981 52.5973897, 13.3684222 52.596689, 13.3683656 52.5966522)",9,35.105,6.808,
297934473,30432705,4765343,Uhlandstraße,residential,30,False,112.143,"LINESTRING (13.3683656 52.5966522, 13.3684222 52.596689, 13.3694981 52.5973897)",9,22.171,10.36,
30433665,746612773,23984865,Quickborner Straße,unclassified,50,False,63.541,"LINESTRING (13.3685045 52.6022872, 13.3679722 52.6027584)",8,33.354,8.361,
746612773,30433665,23984865,Quickborner Straße,unclassified,50,False,63.541,"LINESTRING (13.3679722 52.6027584, 13.3685045 52.6022872)",8,36.835,8.312,
